APPLICATION_ID,APPL_ID_LINK,IC_NAME,Topic_30,Topic_30_Name,Topic_20,Topic_20_Name,Topic_15,Topic_15_Name,Topic_10,Topic_10_Name,Topic_5,Topic_5_Name
10874471,https:/reporter.nih.gov/search/LS4w7beK-U-VvIOabrGibw/project-details/10874471#similar-Projects,NATIONAL INSTITUTE ON DEAFNESS AND OTHER COMMUNICATION DISORDERS,12,Auditory Processing & Hearing Loss,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10862859,https:/reporter.nih.gov/search/0qsdus97lUmpnHqFxi2fEQ/project-details/10862859#similar-Projects,NATIONAL INSTITUTE ON AGING,3,HIV Immunology & Vaccines,9,Viral Infections Immunity,11,Viral Infections,1,Immune Response,3,Immune Response
10919196,https:/reporter.nih.gov/search/t92IhHJ8KkaDCb8Y7XAqCA/project-details/10919196#similar-Projects,NATIONAL CANCER INSTITUTE,16,Data Management & Bioinformatics,17,Prostate Cancer Detection,8,Genomic Studies,7,Research Management,4,Cancer Biology
10887981,https:/reporter.nih.gov/search/gVtfA5I8o0qiBZvREbdFAg/project-details/10887981#similar-Projects,NATIONAL INSTITUTE OF ARTHRITIS AND MUSCULOSKELETAL AND SKIN DISEASES,18,Extracellular Matrix & Regeneration,15,Stem Cell Regeneration,7,Stem Cell Biology,0,Vascular Disease,0,Cell Genomics
10733457,https:/reporter.nih.gov/search/NYWJ0vr5S0aNFQm7ApttcA/project-details/10733457#similar-Projects,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,6,Lung Fibrosis & Inflammation,3,Inflammation and Immunity,4,Respiratory Health,1,Immune Response,3,Immune Response
10931630,https:/reporter.nih.gov/search/FrM1W6tHJkqFli2Fi_qOew/project-details/10931630#similar-Projects,NATIONAL INSTITUTE ON DEAFNESS AND OTHER COMMUNICATION DISORDERS,12,Auditory Processing & Hearing Loss,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10774300,https:/reporter.nih.gov/search/Sz5_Vl4MhEmN8ZrO8KKiNA/project-details/10774300#similar-Projects,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,18,Extracellular Matrix & Regeneration,8,Cardiovascular Health,7,Stem Cell Biology,0,Vascular Disease,0,Cell Genomics
10928086,https:/reporter.nih.gov/search/OHiZROuV-kyG2LBDNgZgAw/project-details/10928086#similar-Projects,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,11,Genomics & Gene Expression,11,Genomics and Phenotypes,8,Genomic Studies,2,Gene Expression,0,Cell Genomics
10794353,https:/reporter.nih.gov/search/cVV1CEtBNESKgSSVWzd1wg/project-details/10794353#similar-Projects,NATIONAL INSTITUTE ON DRUG ABUSE,15,Substance Use & Addiction,6,HIV Prevention Strategies,5,HIV Interventions,8,Substance Use,2,Health Interventions
10819227,https:/reporter.nih.gov/search/QWbyJaKNw0uuC3bi8NLcwg/project-details/10819227#similar-Projects,NATIONAL INSTITUTE OF NURSING RESEARCH,1,Public Health & Caregiving,1,Physical Activity Interventions,3,Cognitive Health,3,Mental Health,2,Health Interventions
10903913,https:/reporter.nih.gov/search/kDSuooJpVEqwybICclMC0w/project-details/10903913#similar-Projects,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,2,Neuroscience & Sleep Regulation,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10914821,https:/reporter.nih.gov/search/ic25pHEs3k6dqn4k7mnBLw/project-details/10914821#similar-Projects,NATIONAL INSTITUTE OF ENVIRONMENTAL HEALTH SCIENCES,11,Genomics & Gene Expression,15,Stem Cell Regeneration,7,Stem Cell Biology,2,Gene Expression,0,Cell Genomics
10893365,https:/reporter.nih.gov/search/dUbXlQl8XEG32Vlv0E0adg/project-details/10893365#similar-Projects,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,21,MRI Imaging & Brain Health,14,Health Data Analysis,8,Genomic Studies,7,Research Management,1,Neurological Aging
10764038,https:/reporter.nih.gov/search/PCPL1JivL02-LbMPgaltbw/project-details/10764038#similar-Projects,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,8,DNA Repair & Transcription,10,DNA Repair Mechanisms,10,DNA Repair,2,Gene Expression,4,Cancer Biology
10906320,https:/reporter.nih.gov/search/F8YhWZlqXUaptxU724IVGQ/project-details/10906320#similar-Projects,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,5,Cell Signaling & Receptors,5,Protein Signaling Pathways,7,Stem Cell Biology,2,Gene Expression,0,Cell Genomics
10909014,https:/reporter.nih.gov/search/PqotiIgjGkyWgpPO4vEPPg/project-details/10909014#similar-Projects,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,18,Extracellular Matrix & Regeneration,8,Cardiovascular Health,7,Stem Cell Biology,0,Vascular Disease,0,Cell Genomics
10812419,https:/reporter.nih.gov/search/MqweKPUpP0mq9026be9x_A/project-details/10812419#similar-Projects,NATIONAL INSTITUTE ON AGING,1,Public Health & Caregiving,1,Physical Activity Interventions,3,Cognitive Health,3,Mental Health,2,Health Interventions
10892129,https:/reporter.nih.gov/search/giiICD7JQUiV81ZgGndZ2g/project-details/10892129#similar-Projects,NATIONAL EYE INSTITUTE,12,Auditory Processing & Hearing Loss,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10882842,https:/reporter.nih.gov/search/2UZpF57yHkSc7L3INkCtaQ/project-details/10882842#similar-Projects,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,18,Extracellular Matrix & Regeneration,3,Inflammation and Immunity,4,Respiratory Health,0,Vascular Disease,0,Cell Genomics
10940517,https:/reporter.nih.gov/search/INqb5wWv9EeIFGr4lR9PFw/project-details/10940517#similar-Projects,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,18,Extracellular Matrix & Regeneration,15,Stem Cell Regeneration,7,Stem Cell Biology,2,Gene Expression,0,Cell Genomics
10892235,https:/reporter.nih.gov/search/_CzY1swumUGtiV3KpfrCtw/project-details/10892235#similar-Projects,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,5,Cell Signaling & Receptors,5,Protein Signaling Pathways,8,Genomic Studies,2,Gene Expression,0,Cell Genomics
10932366,https:/reporter.nih.gov/search/eGVVMNn7c0e3FIfEIOeQTQ/project-details/10932366#similar-Projects,NATIONAL CANCER INSTITUTE,0,Cancer Biology,4,Tumor Microenvironment,0,Cancer Biology,4,Cancer Biology,4,Cancer Biology
10893633,https:/reporter.nih.gov/search/Pp40y1ef-EanQjSf4blq4Q/project-details/10893633#similar-Projects,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,26,Synthesis & Catalysis,5,Protein Signaling Pathways,14,Molecular Biology,2,Gene Expression,0,Cell Genomics
10936726,https:/reporter.nih.gov/search/RIpUjli_20OOA-awAiettg/project-details/10936726#similar-Projects,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,14,Antibiotic Resistance & Microbiome,7,Tuberculosis Immunity,9,Tuberculosis Research,1,Immune Response,3,Immune Response
10928134,https:/reporter.nih.gov/search/34h8NApNLki1C5pASjFRUA/project-details/10928134#similar-Projects,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,5,Cell Signaling & Receptors,5,Protein Signaling Pathways,7,Stem Cell Biology,2,Gene Expression,0,Cell Genomics
10851035,https:/reporter.nih.gov/search/8ZWnSm9D4UeAUo3h5EjdJA/project-details/10851035#similar-Projects,NATIONAL EYE INSTITUTE,12,Auditory Processing & Hearing Loss,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10906099,https:/reporter.nih.gov/search/TG-pTx7oj0upjGAecFimIw/project-details/10906099#similar-Projects,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,27,Tuberculosis Infection & Treatment,7,Tuberculosis Immunity,9,Tuberculosis Research,1,Immune Response,3,Immune Response
10881248,https:/reporter.nih.gov/search/FCcBKO5YTEWwGh8brq2tCw/project-details/10881248#similar-Projects,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",21,MRI Imaging & Brain Health,14,Health Data Analysis,3,Cognitive Health,7,Research Management,2,Health Interventions
10866774,https:/reporter.nih.gov/search/e3kEWjqEQU6UlWhLoFsYCQ/project-details/10866774#similar-Projects,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",9,Heart Health & Cardiology,8,Cardiovascular Health,2,Metabolic Disorders,0,Vascular Disease,0,Cell Genomics
10979866,https:/reporter.nih.gov/search/vozKjhkJSUSFdVNJ_RGwXg/project-details/10979866#similar-Projects,NATIONAL INSTITUTE OF NURSING RESEARCH,1,Public Health & Caregiving,1,Physical Activity Interventions,3,Cognitive Health,3,Mental Health,2,Health Interventions
10857319,https:/reporter.nih.gov/search/rvkFih797UWybB3sFK2iMg/project-details/10857319#similar-Projects,NATIONAL INSTITUTE ON AGING,4,Neurodegenerative Diseases,1,Physical Activity Interventions,3,Cognitive Health,6,Alzheimer's Disease and Dementia,2,Health Interventions
11000924,https:/reporter.nih.gov/search/sSLV2jdJZUyxZnGSugP2nQ/project-details/11000924#similar-Projects,NATIONAL CANCER INSTITUTE,1,Public Health & Caregiving,1,Physical Activity Interventions,5,HIV Interventions,3,Mental Health,2,Health Interventions
10861086,https:/reporter.nih.gov/search/DSWMUNcloEepUSWb1Ya2ng/project-details/10861086#similar-Projects,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,7,Brain Injury & Neurology,2,Alzheimer's Biomarkers,6,Neurodegenerative Diseases,6,Alzheimer's Disease and Dementia,1,Neurological Aging
10817719,https:/reporter.nih.gov/search/Eb5Qhq1kGEG6U-41s9ePMQ/project-details/10817719#similar-Projects,NATIONAL INSTITUTE ON ALCOHOL ABUSE AND ALCOHOLISM,15,Substance Use & Addiction,6,HIV Prevention Strategies,5,HIV Interventions,8,Substance Use,2,Health Interventions
10989190,https:/reporter.nih.gov/search/c672PM4w4kWVUdqXyw-x6w/project-details/10989190#similar-Projects,EUNICE KENNEDY SHRIVER NATIONAL INSTITUTE OF CHILD HEALTH & HUMAN DEVELOPMENT,20,Maternal Health & Air Pollution,14,Health Data Analysis,3,Cognitive Health,6,Alzheimer's Disease and Dementia,2,Health Interventions
10871896,https:/reporter.nih.gov/search/uq8JlR5IrUqkt6zYkhIa9A/project-details/10871896#similar-Projects,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",6,Lung Fibrosis & Inflammation,3,Inflammation and Immunity,4,Respiratory Health,0,Vascular Disease,3,Immune Response
10799035,https:/reporter.nih.gov/search/pX6-qA1ISUOBIR9o4Ig9BQ/project-details/10799035#similar-Projects,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,6,Lung Fibrosis & Inflammation,3,Inflammation and Immunity,4,Respiratory Health,0,Vascular Disease,3,Immune Response
10908538,https:/reporter.nih.gov/search/e8BLHoLkyEOanuzEhcz1mw/project-details/10908538#similar-Projects,EUNICE KENNEDY SHRIVER NATIONAL INSTITUTE OF CHILD HEALTH & HUMAN DEVELOPMENT,20,Maternal Health & Air Pollution,1,Physical Activity Interventions,3,Cognitive Health,3,Mental Health,2,Health Interventions
10908439,https:/reporter.nih.gov/search/VZ0wGiuVL0uLI645UztBlA/project-details/10908439#similar-Projects,EUNICE KENNEDY SHRIVER NATIONAL INSTITUTE OF CHILD HEALTH & HUMAN DEVELOPMENT,20,Maternal Health & Air Pollution,1,Physical Activity Interventions,3,Cognitive Health,3,Mental Health,2,Health Interventions
10908727,https:/reporter.nih.gov/search/EN4meBhAXEqjkiZShpbtaw/project-details/10908727#similar-Projects,EUNICE KENNEDY SHRIVER NATIONAL INSTITUTE OF CHILD HEALTH & HUMAN DEVELOPMENT,20,Maternal Health & Air Pollution,1,Physical Activity Interventions,3,Cognitive Health,3,Mental Health,2,Health Interventions
10837851,https:/reporter.nih.gov/search/Z648x3bsrEyC2w6J6p9MYg/project-details/10837851#similar-Projects,NATIONAL INSTITUTE OF ARTHRITIS AND MUSCULOSKELETAL AND SKIN DISEASES,22,Bone Health & Osteoporosis,15,Stem Cell Regeneration,2,Metabolic Disorders,0,Vascular Disease,0,Cell Genomics
10862790,https:/reporter.nih.gov/search/AIOEhahfCESRnpSZLNfilw/project-details/10862790#similar-Projects,NATIONAL INSTITUTE ON AGING,21,MRI Imaging & Brain Health,14,Health Data Analysis,3,Cognitive Health,7,Research Management,2,Health Interventions
10896316,https:/reporter.nih.gov/search/Cpnq75-hEE-xi-Z7Jn6zqg/project-details/10896316#similar-Projects,EUNICE KENNEDY SHRIVER NATIONAL INSTITUTE OF CHILD HEALTH & HUMAN DEVELOPMENT,20,Maternal Health & Air Pollution,1,Physical Activity Interventions,3,Cognitive Health,3,Mental Health,2,Health Interventions
10793645,https:/reporter.nih.gov/search/r1F9iG7R_E6FCDLAGC7HlA/project-details/10793645#similar-Projects,NATIONAL CANCER INSTITUTE,0,Cancer Biology,4,Tumor Microenvironment,0,Cancer Biology,4,Cancer Biology,4,Cancer Biology
10989559,https:/reporter.nih.gov/search/qUQUP5sQUkCAn3GZoPhSGg/project-details/10989559#similar-Projects,NATIONAL INSTITUTE OF ARTHRITIS AND MUSCULOSKELETAL AND SKIN DISEASES,22,Bone Health & Osteoporosis,15,Stem Cell Regeneration,2,Metabolic Disorders,0,Vascular Disease,0,Cell Genomics
10775784,https:/reporter.nih.gov/search/LsWCAtNrXk2AlWI8fxk_dA/project-details/10775784#similar-Projects,NATIONAL INSTITUTE ON DRUG ABUSE,15,Substance Use & Addiction,0,Neuronal Brain Function,1,Neuroscience,8,Substance Use,1,Neurological Aging
10801329,https:/reporter.nih.gov/search/P6VpXfcjvUCOrgGROuesww/project-details/10801329#similar-Projects,EUNICE KENNEDY SHRIVER NATIONAL INSTITUTE OF CHILD HEALTH & HUMAN DEVELOPMENT,20,Maternal Health & Air Pollution,1,Physical Activity Interventions,3,Cognitive Health,3,Mental Health,2,Health Interventions
10886018,https:/reporter.nih.gov/search/AEkVPqdAxEi3hmBrdxS8Zw/project-details/10886018#similar-Projects,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",21,MRI Imaging & Brain Health,14,Health Data Analysis,3,Cognitive Health,7,Research Management,2,Health Interventions
10824288,https:/reporter.nih.gov/search/6vkY5GUP4EK36M4UWziOig/project-details/10824288#similar-Projects,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,4,Neurodegenerative Diseases,2,Alzheimer's Biomarkers,6,Neurodegenerative Diseases,6,Alzheimer's Disease and Dementia,1,Neurological Aging
10751050,https:/reporter.nih.gov/search/Qla8_nfFXUulaClbcOXX-A/project-details/10751050#similar-Projects,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,7,Brain Injury & Neurology,2,Alzheimer's Biomarkers,6,Neurodegenerative Diseases,6,Alzheimer's Disease and Dementia,1,Neurological Aging
10857298,https:/reporter.nih.gov/search/OMAgymS_ukS76nHHgSoPMg/project-details/10857298#similar-Projects,EUNICE KENNEDY SHRIVER NATIONAL INSTITUTE OF CHILD HEALTH & HUMAN DEVELOPMENT,3,HIV Immunology & Vaccines,1,Physical Activity Interventions,3,Cognitive Health,3,Mental Health,3,Immune Response
10845553,https:/reporter.nih.gov/search/21OznUKL50S0Ys3_txbSUw/project-details/10845553#similar-Projects,EUNICE KENNEDY SHRIVER NATIONAL INSTITUTE OF CHILD HEALTH & HUMAN DEVELOPMENT,3,HIV Immunology & Vaccines,1,Physical Activity Interventions,3,Cognitive Health,3,Mental Health,3,Immune Response
11080367,https:/reporter.nih.gov/search/4Fg_ozc_6EmH0UxnLfmxAA/project-details/11080367#similar-Projects,NATIONAL CANCER INSTITUTE,0,Cancer Biology,4,Tumor Microenvironment,0,Cancer Biology,4,Cancer Biology,4,Cancer Biology
10798342,https:/reporter.nih.gov/search/ktxzxfNQfEKU5UpqB6pdog/project-details/10798342#similar-Projects,NATIONAL EYE INSTITUTE,12,Auditory Processing & Hearing Loss,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10904769,https:/reporter.nih.gov/search/kZEwAbwFGE-smR3viY6ixQ/project-details/10904769#similar-Projects,NATIONAL INSTITUTE ON AGING,1,Public Health & Caregiving,1,Physical Activity Interventions,3,Cognitive Health,3,Mental Health,2,Health Interventions
10841694,https:/reporter.nih.gov/search/cdfhOFZz-EGMtZw9Jil4gw/project-details/10841694#similar-Projects,NATIONAL INSTITUTE ON AGING,4,Neurodegenerative Diseases,2,Alzheimer's Biomarkers,6,Neurodegenerative Diseases,6,Alzheimer's Disease and Dementia,1,Neurological Aging
10973834,https:/reporter.nih.gov/search/k_sONcxuM06ea5IfPC6cOw/project-details/10973834#similar-Projects,NATIONAL CANCER INSTITUTE,9,Heart Health & Cardiology,8,Cardiovascular Health,1,Neuroscience,6,Alzheimer's Disease and Dementia,1,Neurological Aging
10849614,https:/reporter.nih.gov/search/qZLQ3_E9P0qSISR75ouJ6g/project-details/10849614#similar-Projects,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,15,Substance Use & Addiction,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10798318,https:/reporter.nih.gov/search/9q8eUf545U2bL3pNHLKzjw/project-details/10798318#similar-Projects,NATIONAL INSTITUTE ON ALCOHOL ABUSE AND ALCOHOLISM,15,Substance Use & Addiction,0,Neuronal Brain Function,1,Neuroscience,8,Substance Use,2,Health Interventions
11192968,https:/reporter.nih.gov/search/dwEES-7W1keXMaa0QpBRgQ/project-details/11192968#similar-Projects,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",9,Heart Health & Cardiology,8,Cardiovascular Health,2,Metabolic Disorders,0,Vascular Disease,0,Cell Genomics
10897263,https:/reporter.nih.gov/search/TafsWWSw4UGOdxbMYQhxrw/project-details/10897263#similar-Projects,NATIONAL INSTITUTE OF MENTAL HEALTH,2,Neuroscience & Sleep Regulation,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10898775,https:/reporter.nih.gov/search/qjwQ23oBd0ayFhDxxc6lSA/project-details/10898775#similar-Projects,NATIONAL INSTITUTE ON AGING,1,Public Health & Caregiving,1,Physical Activity Interventions,3,Cognitive Health,3,Mental Health,2,Health Interventions
10839867,https:/reporter.nih.gov/search/fj3AifHsOECQNG3DYVHnMA/project-details/10839867#similar-Projects,NATIONAL INSTITUTE ON AGING,2,Neuroscience & Sleep Regulation,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10758569,https:/reporter.nih.gov/search/mAwkyu35YkiPMR-pdLGSNA/project-details/10758569#similar-Projects,NATIONAL INSTITUTE ON MINORITY HEALTH AND HEALTH DISPARITIES,1,Public Health & Caregiving,1,Physical Activity Interventions,3,Cognitive Health,3,Mental Health,2,Health Interventions
10823319,https:/reporter.nih.gov/search/R2UePHeo40GtO36JF8HCbQ/project-details/10823319#similar-Projects,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,29,Malaria Parasite & Immunity,7,Tuberculosis Immunity,9,Tuberculosis Research,1,Immune Response,3,Immune Response
10839390,https:/reporter.nih.gov/search/N95_-b1U3USdKoaWRnAONA/project-details/10839390#similar-Projects,NATIONAL INSTITUTE ON DEAFNESS AND OTHER COMMUNICATION DISORDERS,1,Public Health & Caregiving,1,Physical Activity Interventions,3,Cognitive Health,3,Mental Health,2,Health Interventions
10757938,https:/reporter.nih.gov/search/37bCWlp6OkaNFKe1Rsk-Fg/project-details/10757938#similar-Projects,NATIONAL INSTITUTE OF ENVIRONMENTAL HEALTH SCIENCES,20,Maternal Health & Air Pollution,1,Physical Activity Interventions,3,Cognitive Health,3,Mental Health,2,Health Interventions
10890339,https:/reporter.nih.gov/search/YQM-rga6v0mHLDyNTXzLYw/project-details/10890339#similar-Projects,NATIONAL INSTITUTE OF ENVIRONMENTAL HEALTH SCIENCES,8,DNA Repair & Transcription,10,DNA Repair Mechanisms,10,DNA Repair,2,Gene Expression,4,Cancer Biology
10944461,https:/reporter.nih.gov/search/nUsZBzU9Ak2s9iSe9S55AQ/project-details/10944461#similar-Projects,NATIONAL INSTITUTE ON AGING,1,Public Health & Caregiving,1,Physical Activity Interventions,3,Cognitive Health,3,Mental Health,2,Health Interventions
10930905,https:/reporter.nih.gov/search/imXZ7plFfUekzUG9riIAqA/project-details/10930905#similar-Projects,NATIONAL INSTITUTE ON DRUG ABUSE,10,HIV Prevention & Mental Health,6,HIV Prevention Strategies,5,HIV Interventions,8,Substance Use,2,Health Interventions
10905238,https:/reporter.nih.gov/search/wrzjNYcvXk-PzLijXbD6xg/project-details/10905238#similar-Projects,NATIONAL LIBRARY OF MEDICINE,16,Data Management & Bioinformatics,14,Health Data Analysis,12,Core Services,7,Research Management,2,Health Interventions
10931597,https:/reporter.nih.gov/search/XaJ8MmE2ykyrrwyyISwkyQ/project-details/10931597#similar-Projects,NATIONAL LIBRARY OF MEDICINE,16,Data Management & Bioinformatics,14,Health Data Analysis,12,Core Services,7,Research Management,2,Health Interventions
10873671,https:/reporter.nih.gov/search/W82zvkmn4UOdffdfQ_8xuQ/project-details/10873671#similar-Projects,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",1,Public Health & Caregiving,1,Physical Activity Interventions,5,HIV Interventions,3,Mental Health,2,Health Interventions
10626718,https:/reporter.nih.gov/search/iMFzURQw3UOK0exowKC-IA/project-details/10626718#similar-Projects,NATIONAL INSTITUTE OF MENTAL HEALTH,10,HIV Prevention & Mental Health,6,HIV Prevention Strategies,5,HIV Interventions,3,Mental Health,2,Health Interventions
